Soil_ID,latitude,longitude,Depth_cm,Texture,pH,Organic_Matter_%,Moisture_Content_%,Bulk_Density_g/cm³,Nitrogen_N_ppm,Phosphorus_P_ppm,Potassium_K_ppm,Cation_Exchange_Capacity_meq/100g,Electrical_Conductivity_dS/m,Soil_Color,Porosity_%,Water_Holding_Capacity_%
386234,22.95049742,96.53802505,15.18575653,loamy,7.600258588,9.677967372,15.78638103,1.310571251,155.6876457,22.42498114,247.6897194,37.32553386,4.827331956,brown,29.56977762,23.93224563
386236,30.54059749,69.97985,5.700348949,clayey,4.377566193,5.755116289,6.57097301,1.372200235,60.3166656,10.8815992,237.7308448,23.60273651,3.129645232,yellow,30.0304738,33.7168205
386268,35.75364429,70.80278541,9.040221603,sandy,4.509671364,5.752596863,20.30024822,1.38437324,167.0719487,43.93388809,277.1078848,30.92767994,3.479841066,brown,39.66970525,42.68904462
386370,19.33149755,69.29278151,17.86256312,clayey,5.04024304,7.296897144,9.647536769,1.186938619,80.02296734,17.73851656,343.148503,31.70812326,4.688059346,yellow,45.26645359,54.47337988
386480,34.92769819,79.36582762,26.07293986,clayey,5.787257499,1.12594754,10.29218472,1.30920342,8.274347423,34.71599777,206.9152394,19.03937518,1.106992359,yellow,43.14699288,49.33913541
386585,23.75675646,95.547805,19.68282238,loamy,4.83816622,2.214278341,27.12283853,1.002019959,29.39005524,35.21217991,176.0413141,36.19419434,1.788085824,yellow,43.54836071,31.76557428
386778,22.01652038,72.3328851,22.09796189,loamy,4.753735775,3.628236112,16.24721365,1.554256253,38.95851352,11.12388753,169.6721183,29.44156296,1.711587012,black,27.39616121,31.25263606
386905,25.90916923,79.17239578,13.06875675,sandy,6.953436493,2.940065292,24.06012566,1.002056103,161.3612057,39.16828344,246.7986977,12.13589498,2.409943934,brown,27.45483178,57.77881244
386985,11.8305884,76.18007034,17.23205869,loamy,4.265797987,5.237936946,22.61087608,1.258859711,78.15344676,20.33476691,219.2100016,38.26750269,2.65931635,black,47.36865015,45.12132553
387042,30.12531759,73.99797061,12.92495348,sandy,4.999639002,9.850153856,34.60344027,1.064773076,158.4450769,12.38995242,158.6614597,19.79614726,2.087732911,black,35.41321842,20.35898217
387068,31.92931854,91.65906377,19.99369826,sandy,7.992040623,9.574211066,30.3296116,1.241242815,198.0207637,27.15850901,396.8326736,30.31254492,2.509094213,brown,30.60631058,25.9160718
387142,23.68523602,91.57146389,19.89644546,sandy,4.112007578,6.577892351,11.44903823,1.231885823,106.9443622,27.61317588,392.2268534,36.91975167,2.919280635,red,31.60351914,54.990295
387264,29.20278106,95.8721959,14.43115655,sandy,4.063376311,1.907866265,11.32204243,1.161067936,162.0938174,33.53151783,128.9322265,28.65247269,1.261829064,brown,38.09309071,39.78994239
387364,8.424229253,70.53382506,29.35967345,sandy,8.607110272,2.820607117,14.32768971,1.274862501,141.3486007,43.41855846,199.1804844,10.97647225,2.744537876,black,43.2471289,59.43139199
387407,9.118979106,70.95835992,23.03558617,clayey,4.050147229,2.293054734,29.93056113,1.151743871,118.4215381,24.71331057,150.9859348,16.11135988,0.548761095,black,29.69964349,50.15029352
387469,25.04450383,82.90265881,5.173785023,clayey,8.845102174,5.390195528,22.56426538,1.386074467,55.14103589,26.17153911,125.6848328,24.00820031,4.73891323,red,49.87998289,28.52844647
387479,13.31482929,73.91403615,5.209691762,loamy,6.300733356,2.644481859,20.91969477,1.55099567,20.36856549,29.14263357,304.79025,26.93932932,1.601138582,brown,34.51817502,25.41565012
387579,30.89956408,68.76782958,26.00406768,loamy,7.581553904,8.836218872,17.08212129,1.296614751,61.24774282,38.91155708,272.2327886,12.15622326,1.24929566,yellow,42.29537786,28.33891477
387612,23.46933758,90.84151588,25.22340657,clayey,6.765324033,1.639271696,9.660995598,1.066366272,167.2060308,12.26879461,318.4874216,36.99586902,3.652979488,yellow,46.33347565,44.60862952
387697,16.22098127,77.49270536,28.97347802,loamy,5.477812513,1.024298714,28.13319472,0.980768523,140.8375766,14.29906529,305.1466261,28.53840649,4.523066535,red,49.02241006,41.57107028
387825,20.35309552,81.31491388,13.66972709,clayey,5.237714777,4.428430881,33.38385096,0.909024744,40.37219093,17.15114577,285.4064627,37.71486477,0.715018134,red,42.58816521,39.43691161
387829,25.3152363,81.29765808,26.37318348,sandy,4.590493375,5.515276623,33.08186673,1.035743593,54.82114676,42.19781796,159.9412832,35.9091127,1.036200908,yellow,42.86726291,56.23984378
387874,23.99387761,74.01970841,5.696694869,loamy,5.563153012,2.736058773,21.29644466,1.381823918,64.80906425,44.3320383,342.4397876,26.62108928,1.899668255,black,44.64632547,28.84360456
387893,28.81567753,90.09651309,14.04988036,sandy,7.464936623,3.240037975,14.79455677,1.594894009,121.1815248,21.90938813,175.9233427,23.59170711,0.233492447,black,38.36089234,52.28955562
387900,26.65100518,78.33258694,19.2961456,loamy,8.653088494,6.882111648,14.08113612,1.233939408,7.0622725,38.94413545,364.9474073,36.82970769,4.48275808,black,31.35162012,46.2878917
388003,33.56338735,70.63986792,19.33912308,loamy,7.512349484,8.251742865,17.06580337,0.806316228,63.68935879,45.1098141,104.4461447,37.97308327,0.682531816,black,26.59014113,50.51169253
388032,14.06502602,74.48053252,12.6479917,clayey,4.892651443,1.341708293,14.47597728,1.187840846,15.77588686,34.28031583,332.24389,25.54155533,4.488423115,black,37.55133354,37.49253961
388271,8.158817031,85.79382344,6.278367596,loamy,4.967172457,4.360539957,17.89133409,0.801418199,14.31436831,13.43658977,200.9906853,37.43464764,1.003619405,yellow,34.6211015,41.48537953
388309,33.20414675,89.23300235,23.61034977,loamy,4.863422268,4.118842376,10.12404836,1.401520219,48.69832754,14.37038403,221.1355312,18.97434335,0.493753767,brown,40.40518829,38.23443753
388332,34.16496028,70.55740947,14.09291737,loamy,5.821037249,9.62109488,30.18649178,0.938893583,115.0748501,33.38004096,191.0663961,32.4009407,3.5881133,black,32.09531424,58.23443185
388409,33.22938348,74.46651838,27.28147373,loamy,4.054095395,5.699838143,12.53260808,1.527735948,119.189176,45.01339708,100.8212118,25.74741033,4.046603228,black,42.85179969,25.19045023
388485,33.98912443,88.69968171,18.77215193,sandy,6.169639256,3.659574233,16.86099204,0.984093529,82.52794146,16.41376717,363.5332653,18.08038863,2.379119116,yellow,36.11105257,20.92465601
388609,15.72001994,68.30588222,13.55081771,clayey,4.13906179,3.915103418,15.97054547,1.419272261,194.0026275,11.44696056,326.0745888,33.35426982,3.393204243,black,33.33179358,53.85542176
388615,25.46747597,95.39735742,27.52974856,clayey,8.983822219,2.572069775,24.84097623,1.541525393,83.95189252,35.15509,112.6768501,35.13813617,4.59123874,yellow,31.72660637,57.37810147
388820,29.69036162,82.24038036,17.17637808,sandy,6.569734405,1.862757006,27.5574719,0.988973625,121.702514,32.3399389,275.036991,18.88113505,4.938824588,brown,40.01901958,35.53917742
388866,33.49759474,94.80380725,28.22973165,sandy,6.795079046,8.844254687,31.14004636,0.91504387,162.9296644,14.24918533,381.9335312,35.37005038,2.17627734,brown,45.40878055,50.56764199
389134,21.67381321,89.03742302,12.9005614,clayey,8.225474353,7.02078422,23.41691309,0.985913223,195.7451085,46.81690123,169.3158884,32.65498292,1.472924411,black,47.88105134,26.78616195
389143,12.60072075,79.80895344,24.79524973,clayey,8.607976881,3.046902682,24.69374226,0.925428481,100.6973063,43.43947205,199.8139176,29.90604311,3.452864648,brown,49.25612532,47.66533085
389183,16.27069402,87.91270528,25.47845171,clayey,6.585737174,8.136420625,5.457438368,1.583194655,164.2744401,18.61731935,197.3767443,35.512351,4.760625238,brown,26.44268052,20.23273943
389360,10.89817892,68.78484829,7.000406332,clayey,6.514324365,3.482936638,31.84515993,1.188333525,199.2926385,35.60918729,179.4708276,27.79238417,0.208994217,red,33.04498056,47.94021765
389409,10.13646293,89.71198496,27.68341007,loamy,4.772944871,2.885383711,33.82714895,1.00287802,44.925018,47.80634244,314.6978986,38.45716845,0.115769098,red,41.2089341,49.09112529
389627,12.96519249,76.98118076,21.74296165,loamy,4.385928353,2.376172093,31.68860911,1.577325057,53.53087986,43.9924481,361.0390776,17.14272621,2.676910569,brown,39.27155696,51.28997504
389656,15.85000033,76.08318906,7.070968831,sandy,5.372612846,7.28297783,13.94971758,1.549014719,102.3175356,13.84888943,210.9111327,36.78599721,3.981683734,yellow,38.8641237,58.99807387
389657,10.16447608,70.39574097,23.25811895,clayey,8.176765113,4.857695948,5.144164546,1.255478035,46.99578478,43.64047109,157.7075584,35.66713617,2.310693282,red,47.80919468,31.04489887
389757,16.58272448,93.94256401,16.47300787,loamy,6.594730401,5.307404319,27.97099831,1.414070368,25.88741366,44.40927521,361.8112799,32.74176863,4.483403422,red,46.00368261,42.60679507
389808,9.168922459,74.50151704,8.379574402,loamy,5.399935111,7.672512561,22.72887392,1.180197224,116.2126355,18.52590139,372.686137,35.46201797,1.15171593,black,46.90380502,20.3223713
389844,25.1665729,96.83121483,18.01784036,sandy,4.246131214,2.823014188,7.327272069,1.055006255,112.4135101,28.23501376,239.4631694,33.55880667,1.053863302,brown,35.80018978,51.124339
389865,17.20361989,92.117212,24.63643474,sandy,4.27261619,1.148196463,7.527861581,1.319831497,5.917054405,17.31907596,222.7017744,12.95991934,2.870070538,black,26.30142839,37.5951105
390061,36.47038117,81.00590511,20.96909179,sandy,4.583890525,2.205862164,15.1391804,1.214476821,137.5982575,35.6298051,370.6239621,29.00463605,0.436116747,red,44.35886321,47.08228284
390084,14.56672333,93.84045961,17.19291423,clayey,5.275174208,4.249422238,10.54478156,1.076582762,121.6859554,47.47606743,150.6692211,10.01656619,1.424199581,yellow,32.36862002,27.03105777
390107,11.52733273,94.55101146,9.880043099,clayey,6.889184864,1.954459753,19.39677286,1.113360552,87.71383041,29.39190375,356.3100691,38.53874368,2.281016567,yellow,28.4443898,37.15866712
390147,35.7396667,86.94349956,14.01370416,sandy,4.413083771,2.212765323,19.37570285,1.442767246,178.7836203,41.61753627,171.6807115,37.28492876,3.623123234,red,47.68373088,22.04208891
390215,20.96582877,86.61967207,10.77620363,loamy,4.433441273,7.423270438,23.61192219,1.258494788,29.02247545,37.0707684,189.1037638,32.89766082,4.334023284,black,28.92511303,30.81749974
390270,25.83151921,88.65827275,13.834896,loamy,4.83676208,5.207907463,20.10442705,1.351206637,99.66946373,31.10113461,198.2299731,15.94918868,1.455843198,yellow,35.67630914,37.8144618
390278,8.635223527,71.21447558,17.13199798,loamy,8.851209038,2.738522391,8.235095419,1.31806224,129.1338769,21.37209689,240.6479661,34.25362738,4.300809371,red,49.5132594,56.59948029
390302,25.96475603,72.23613772,21.76991349,sandy,8.686835101,1.150970856,27.51192689,0.959824595,52.20346796,36.7466801,229.5851555,37.75070007,4.366053424,brown,49.1140533,37.33071765
390306,10.88197452,85.14732379,7.080204515,loamy,4.432025749,2.035005445,20.85219181,1.004200406,178.2571943,49.30238331,240.975451,31.49318623,1.968652004,black,26.17163222,43.23500929
390335,15.82389656,89.13444734,24.74988696,loamy,6.37116685,9.687562945,29.32434257,0.88071975,48.76112636,47.64803152,101.8577201,24.81589557,4.069495006,black,39.03784658,24.04322596
390490,12.85469654,74.05601639,7.155263143,clayey,7.260395423,3.136092668,19.98093207,1.037710191,120.6941544,42.31300896,300.1186531,39.25016666,3.966360887,yellow,37.17419428,45.79860397
390502,20.47165839,86.6314458,22.81837957,sandy,4.847659881,2.716171525,9.066313534,1.20758285,110.4385278,13.1319167,393.3048641,21.7573203,4.989368202,red,44.64645936,40.28167593
390615,12.18111401,92.41719957,8.667826696,clayey,8.948701961,4.647265373,26.57459142,1.102086301,195.7314092,35.9488266,338.0410164,23.3659016,2.428717433,yellow,47.97621466,32.4358775
390663,17.28949676,70.57278082,11.95022979,sandy,8.33686816,7.134291769,28.58881663,0.827696897,32.53073819,41.4084421,266.2364234,13.90126099,3.248488392,red,40.67646102,23.68807667
390681,23.62370275,69.4243794,6.381573778,sandy,8.768575086,4.523484534,21.54400821,0.985808118,45.90582339,39.24066029,290.1107534,11.13230556,4.908096326,red,33.18832139,45.90302418
390715,34.03249974,83.15290271,12.52956606,loamy,6.639539667,1.776010271,26.95194944,0.996253157,147.5423558,12.26289009,354.1175958,12.76165714,0.662091027,brown,44.21929493,29.71864751
390798,30.47301095,89.09851488,11.99696651,sandy,4.697021372,5.188883413,27.36727048,1.29069985,35.66023502,45.54501688,175.6091926,33.79679895,2.879712502,red,33.61075931,56.0437797
390971,24.09740523,96.11568576,10.0954967,sandy,7.509203519,3.091718324,29.28725698,1.223481322,117.919004,17.17514351,249.4982517,11.8916777,4.364136841,black,33.72949131,24.82304057
391203,18.98502715,76.90777723,12.26309115,loamy,7.436810866,8.731470796,32.65044343,0.803692812,87.333325,47.77786169,269.177712,20.63283957,3.73279946,red,39.36232618,51.57725268
391292,21.18410729,82.70375313,29.77705705,loamy,4.743384607,7.168328699,33.29775249,1.313972588,116.6678853,23.50984461,374.123138,34.83947064,0.132073972,black,30.78606874,23.57287666
391449,20.33262432,75.19582263,10.87381617,loamy,6.357642318,7.17816103,18.53839861,0.913478726,75.88040034,24.82998473,103.3011636,21.37963885,0.551893431,black,40.63992066,41.15965845
391468,28.36038221,93.65984926,10.9795524,sandy,4.390598085,2.86559077,17.24745745,0.906911966,40.74468636,26.72421737,189.6288885,32.26191571,0.897729701,yellow,27.8491624,22.91676879
391481,32.81968126,72.03647536,22.87129864,loamy,5.274547797,1.801204262,27.87101118,1.43356274,39.40981876,42.0006059,302.8791088,13.40008124,0.402880475,brown,29.7652901,35.56045383
391485,24.03104712,77.73243227,21.83093909,clayey,6.27570132,1.232522589,15.44493451,1.178453403,58.98336124,44.7413139,105.7787419,14.87020595,3.229854616,red,43.78814635,43.37618828
391590,14.40667977,86.64173397,25.44498535,clayey,8.988212023,2.175428071,20.60655514,1.382947118,159.5260364,29.33037657,121.4357227,21.92074424,3.600838098,black,41.81798913,42.07064342
391594,9.327817601,78.6096465,24.57267135,loamy,5.252580803,7.629500154,15.12077776,0.921935007,109.3021313,38.07605729,110.9673385,26.63072175,0.477832194,yellow,32.94115003,22.80277931
391635,18.72567148,83.20298422,12.29234373,loamy,6.8603963,6.413596704,26.51255371,1.143531611,110.4620791,45.22742886,286.6051425,18.37153707,1.476680912,brown,37.70441397,50.79486386
391722,22.46725007,82.13465453,13.35490287,loamy,6.739003106,3.628148754,32.94348973,1.377336155,55.26965378,27.28718562,111.1736793,12.03397161,4.039346688,brown,30.24010095,31.53472523
391762,10.78384009,73.20702977,25.71801523,loamy,4.412852059,6.19895701,16.52866254,1.102737498,99.77544983,35.94576223,309.0102752,38.81818956,1.673697704,yellow,48.48040064,58.0550469
391769,9.297003453,85.20176918,28.87926811,sandy,7.677779215,6.247022438,28.05984458,1.059933114,116.6961533,45.00618134,150.0096627,28.70539545,3.463125408,black,35.35972603,33.42760017
391786,31.8817233,89.96143489,6.884837358,sandy,6.828278437,9.737867806,14.7457981,1.472123501,122.5511116,40.08879999,354.9728923,25.06048999,2.63279843,black,31.0848194,50.31785232
391835,33.51532523,88.87104986,24.20276456,loamy,5.990428033,4.094004418,26.75173424,1.133377024,148.5720542,41.72938093,372.8476569,25.1782201,4.380170369,yellow,47.33656693,25.66324275
391952,25.45567453,83.9391616,12.81354541,sandy,4.50948842,1.816068387,7.562562668,0.893630525,187.1891467,39.90131017,382.9258125,13.27736182,4.967570308,brown,38.55851254,54.78670925
392059,21.28739741,87.41807787,29.5321215,clayey,7.350248093,1.555817332,10.54963264,0.921082147,170.4163877,17.58756764,275.036642,20.29387692,0.462263511,yellow,44.13460208,55.48424427
392060,22.20137897,91.05039291,28.97093647,loamy,7.377493931,7.022780309,5.900756124,1.443379741,34.27533828,40.00324697,182.3804513,21.89063371,2.628658052,black,29.59586303,41.14783076
392279,36.65407487,72.4989994,22.3493144,sandy,8.400054973,1.331853514,5.077597577,1.111639445,171.3371582,48.9202358,114.6929271,20.25993139,4.030450738,black,34.75827646,34.29704486
392525,34.96763348,89.25373669,16.37742056,loamy,8.899359483,1.748989773,11.47525052,1.117160646,52.82635525,31.89310894,398.5526767,12.80662261,2.422191116,yellow,40.41025173,59.75594374
392603,8.076877127,88.57507673,15.25567255,loamy,6.641646885,2.836617806,25.42642927,1.433498858,91.07181535,46.69090871,345.894423,12.18645886,2.651778249,black,30.43326654,58.40010055
392643,12.40283217,83.88092837,20.00119923,loamy,4.846791423,7.306944963,30.12614514,1.141697939,71.74955002,23.07191698,385.4586934,21.69719138,4.066887047,red,42.68560985,47.50047536
392761,34.67554217,83.37757848,17.92340382,sandy,7.250570634,4.340373396,17.99808345,1.47541446,52.34290788,23.94926336,229.9209796,10.6767628,2.376043528,brown,42.15453407,25.65731353
392885,8.489029923,94.53118754,19.06574715,clayey,5.622097137,9.604608343,21.59336482,1.366965343,89.12572656,49.18555095,120.0229303,29.06134789,2.604568666,brown,40.35093183,38.31760708
393029,28.20377564,74.16650096,16.92638745,clayey,5.986870072,5.172011436,7.843534876,1.27902505,159.6281664,10.7284168,100.5167283,25.2741545,3.710828777,yellow,42.87737112,53.58823626
393238,16.0170872,73.07970173,11.04396215,loamy,6.964176478,9.992931238,8.880110277,1.417488753,83.17314554,15.00199519,383.2763583,36.13461988,0.427285275,brown,45.08147629,22.35545692
393369,29.81267319,89.43981669,18.41329813,clayey,4.776962853,4.833030753,20.57034862,1.234054691,186.5564081,30.5396191,361.9402368,32.77441653,2.109369756,yellow,27.7922758,35.26911611
393378,36.23076531,91.30759926,29.09378556,clayey,4.134546942,6.589573142,8.613362245,1.203665576,35.26398867,25.02125819,132.8925285,26.36104655,2.148518839,red,46.44111395,49.41403337
393397,24.7731027,72.25906692,22.4009012,sandy,6.707942677,3.8381846,33.38291945,1.092888354,56.74454134,44.8373482,185.2143252,39.26581674,4.994876305,brown,34.64813249,30.0781881
393459,14.37645535,96.45995139,17.13367703,clayey,6.349616931,6.800294077,10.00612348,1.191506122,126.8288863,20.51375734,278.8966125,39.54908919,3.292511891,brown,33.23914667,57.15439715
